GEO_ID,TotalPopulation,TotalHousingUnits,TotalHousingUnits_PercentOwned,TotalHousingUnits_PercentRented,Sex_Male,Sex_Female,MedianAge,MedianIncome,Poverty_BelowPovertyLevel,Poverty_AtOrAboveovertyLevel,SNAP_Recipient,SNAP_NotRecipient,Age_Under18,Age_18To34,Age_35To44,Age_45To54,Age_55To64,Age_Over65,Race_White_NotHispanic,Race_White_Hispanic,Race_Black_NotHispanic,Race_Black_Hispanic,Race_Amerind_NotHispanic,Race_Amerind_Hispanic,Race_Asian_NotHispanic,Race_Asian_Hispanic,Race_Pacific_NotHispanic,Race_Pacific_Hispanic,Race_Other_NotHispanic,Race_Other_Hispanic,Race_MoreThanOne_NotHispanic,Race_MoreThanOne_Hispanic,Occupancy_DoubledUp,HouseholdType_Family,HouseholdType_Family_Married,HouseholdType_Family_Other,HouseholdType_NonFamily,HouseholdType_NonFamily_LivingAlone,HouseholdType_NonFamily_NotLivingAlone,MaritalStatus_NeverMarried,MaritalStatus_NowMarried,MaritalStatus_Widowed,MaritalStatus_Divorced,Education_NoHighSchoolDiploma,Education_HighSchoolDiplomaOrGED,Education_SomeCollege,Education_Associates,Education_Bachelors,Education_AdvancedDegree,Employment_Employed,Employment_Unemployed,Employment_NotInLaborForce,HealthInsurance_Covered,HealthInsurance_Covered_Private,HealthInsurance_Covered_Public,HealthInsurance_NotCovered,Language_OnlyEnglish_Total,Language_LimitedEnglish_Total,Language_Spanish_Total,Language_French_Total,Language_FrenchCreole_Total,Language_Italian_Total,Language_Portuguese_Total,Language_German_Total,Language_Yiddish_Total,Language_OtherWestGermanic_Total,Language_Scandinavian_Total,Language_Greek_Total,Language_Russian_Total,Language_Polish_Total,Language_SerboCroatian_Total,Language_OtherSlavic_Total,Language_Armenian_Total,Language_Persian_Total,Language_Gujarati_Total,Language_Hindi_Total,Language_Urdu_Total,Language_OtherIndic_Total,Language_OtherIndoEuropean_Total,Language_Chinese_Total,Language_Japanese_Total,Language_Korean_Total,Language_Cambodian_Total,Language_Hmong_Total,Language_Thai_Total,Language_Laotian_Total,Language_Vietnamese_Total,Language_OtherAsian_Total,Language_Tagalog_Total,Language_OtherPacificIsland_Total,Language_Navajo_Total,Language_OtherNativeNorthAmerican_Total,Language_Hungarian_Total,Language_Arabic_Total,Language_Hebrew_Total,Language_AfricanLanguages_Total,Language_OtherAndUnspecifiedLanguages_Total,Language_Spanish_LimitedEnglish,Language_French_LimitedEnglish,Language_FrenchCreole_LimitedEnglish,Language_Italian_LimitedEnglish,Language_Portuguese_LimitedEnglish,Language_German_LimitedEnglish,Language_Yiddish_LimitedEnglish,Language_OtherWestGermanic_LimitedEnglish,Language_Scandinavian_LimitedEnglish,Language_Greek_LimitedEnglish,Language_Russian_LimitedEnglish,Language_Polish_LimitedEnglish,Language_SerboCroatian_LimitedEnglish,Language_OtherSlavic_LimitedEnglish,Language_Armenian_LimitedEnglish,Language_Persian_LimitedEnglish,Language_Gujarati_LimitedEnglish,Language_Hindi_LimitedEnglish,Language_Urdu_LimitedEnglish,Language_OtherIndic_LimitedEnglish,Language_OtherIndoEuropean_LimitedEnglish,Language_Chinese_LimitedEnglish,Language_Japanese_LimitedEnglish,Language_Korean_LimitedEnglish,Language_Cambodian_LimitedEnglish,Language_Hmong_LimitedEnglish,Language_Thai_LimitedEnglish,Language_Laotian_LimitedEnglish,Language_Vietnamese_LimitedEnglish,Language_OtherAsian_LimitedEnglish,Language_Tagalog_LimitedEnglish,Language_OtherPacificIsland_LimitedEnglish,Language_Navajo_LimitedEnglish,Language_OtherNativeNorthAmerican_LimitedEnglish,Language_Hungarian_LimitedEnglish,Language_Arabic_LimitedEnglish,Language_Hebrew_LimitedEnglish,Language_AfricanLanguages_LimitedEnglish,Language_OtherAndUnspecifiedLanguages_LimitedEnglish,Industry_AgricultureForestryFishingAndHuntingAndMining,Industry_Construction,Industry_Manufacturing,Industry_WholesaleTrade,Industry_RetailTrade,Industry_TransportationAndWarehousingAndUtilities,Industry_Information,Industry_FinanceAndInsuranceAndRealEstateAndRentalAndLeasing,Industry_ProfessionalScientificAndManagementAndAdministrativeAndWasteManagementServices,Industry_EducationalServicesAndHealthCareAndSocialAssistance,Industry_ArtsEntertainmentAndRecreationAndAccommodationAndFoodServices,Industry_OtherServicesExceptPublicAdministration,Industry_PublicAdministration,Occupation_ManagementBusinessAndFinancial,Occupation_ComputerEngineeringAndScience,Occupation_EducationLegalCommunityServiceArtsAndMedia,Occupation_HealthcarePractitionersAndTechnical,Occupation_HealthcareSupport,Occupation_ProtectiveService,Occupation_FoodPreparationAndServingRelated,Occupation_BuildingAndGroundsCleaningAndMaintenance,Occupation_PersonalCareAndService,Occupation_SalesAndOffice,Occupation_NaturalResourcesConstructionAndMaintenance,Occupation_ProductionTransportationAndMaterialMoving
BK16,88041,81784,0.19739802406338647,0.8026019759366135,0.4375,0.5625,36.412,33764.92,0.2734,0.7266,0.4463,0.5537,0.2346,0.2634,0.13269999999999998,0.1346,0.1124,0.12220000000000002,0.0339,0.0594,0.7127,0.0554,6e-4,7e-4,0.0127,0.0011,5e-4,0,0.0028,0.0918,0.0109,0.0174,0.05489999999999999,0.5176,0.1545,0.3631,0.4824,0.4304,0.052,0.599,0.2662,0.06409999999999999,0.0706,0.2429,0.34809999999999997,0.172,0.0825,0.1132,0.0413,0.5673,0.0857,0.347,0.8984000000000001,0.44250000000000006,0.4933,0.1016,0.7634,0.09169999999999999,0.1687,0.0077,0.026,5e-4,9e-4,1e-4,2e-4,6e-4,0,0,1e-4,0,1e-4,6e-4,1e-4,3e-4,0,1e-4,0.0011,0.0042,3e-4,0.0049,1e-4,5e-4,1e-4,0,0,1e-4,0,3e-4,3e-4,1e-4,0,1e-4,0,0.0019,5e-4,0.0157,3e-4,0.0652,0.0031,0.0093,0,7e-4,0,0,4e-4,0,0,1e-4,0,0,4e-4,0,2e-4,0,0,9e-4,0.0011,1e-4,0.0038,0,5e-4,0,0,0,1e-4,0,0,1e-4,0,0,0,0,7e-4,0,0.005,0,0.001,0.044000000000000004,0.0251,0.0178,0.08979999999999999,0.1031,0.0241,0.0498,0.1005,0.3431,0.0888,0.059899999999999995,0.0529,0.0774,0.0177,0.117,0.0421,0.1361,0.06659999999999999,0.0563,0.0542,0.0446,0.2101,0.0616,0.11630000000000001
BK17,136989,135187,0.37709986907025084,0.6229001309297492,0.4489,0.5511,40.24285714285714,58969.73809523809,0.109,0.891,0.2028,0.7972,0.21009999999999998,0.24070000000000003,0.1317,0.1301,0.1277,0.1599,0.0316,0.0121,0.8618,0.0259,0.0011,3e-4,0.0136,6e-4,0,0,0.0045,0.0328,0.0123,0.0034,0.08360000000000001,0.6499,0.2886,0.3613,0.3501,0.3035,0.0466,0.476,0.3754,0.0595,0.089,0.13579999999999998,0.3593,0.1779,0.0732,0.1724,0.0813,0.7365,0.0485,0.215,0.8748,0.6042000000000001,0.29179999999999995,0.1251,0.7946,0.0897,0.0581,0.0138,0.1031,3e-4,0,2e-4,6e-4,2e-4,1e-4,0,3e-4,1e-4,1e-4,0,0,0,0,1e-4,0.0015,0.0026,0.0013,0.0015,3e-4,4e-4,0,0,1e-4,0,1e-4,0,0.0012,0,0,6e-4,0,0.0056,5e-4,0.0125,0,0.0205,0.0065,0.0514,2e-4,0,1e-4,2e-4,0,0,0,3e-4,1e-4,0,0,0,0,0,1e-4,0.0012,0.0013,4e-4,9e-4,2e-4,2e-4,0,0,1e-4,0,0,0,2e-4,0,0,0,0,0.0025,1e-4,0.0032,0,7e-4,0.0528,0.0178,0.0111,0.08399999999999999,0.0958,0.0195,0.054,0.1018,0.3916,0.0681,0.0625,0.0402,0.0849,0.0264,0.1284,0.0685,0.142,0.04820000000000001,0.0387,0.056,0.0479,0.1865,0.0732,0.0995
BK18,207982,206216,0.6159366877448889,0.38406331225511114,0.4528,0.5472,38.905,83022.225,0.0816,0.9184,0.1424,0.8576,0.2337,0.21860000000000002,0.1257,0.1273,0.1405,0.1541,0.2211,0.0276,0.6218,0.0198,0.001,0.001,0.0501,7e-4,0,1e-4,0.005,0.0369,0.0114,0.0034,0.0765,0.7515,0.4351,0.3164,0.2485,0.2184,0.0301,0.4061,0.459,0.0567,0.0783,0.113,0.3005,0.1793,0.0845,0.1992,0.12359999999999999,0.7376,0.0418,0.2206,0.9189,0.7214999999999999,0.22360000000000002,0.081,0.6884,0.1446,0.0637,0.0143,0.1201,0.0074,5e-4,7e-4,0.0038,7e-4,0,0.0032,0.0225,0.001,1e-4,0.0021,0,4e-4,0,0.002,0.0112,0.0028,0.0015,0.0177,3e-4,6e-4,0,0,0,0,4e-4,6e-4,0.0035,1e-4,0,2e-4,6e-4,0.0084,0.0139,0.0068,3e-4,0.023,0.0056,0.0625,0.0024,3e-4,1e-4,0.0017,1e-4,0,0.0011,0.0108,2e-4,1e-4,0.0011,0,3e-4,0,0.0011,0.0069,0.0019,6e-4,0.0104,0,3e-4,0,0,0,0,3e-4,2e-4,0.0013,1e-4,0,0,5e-4,0.0046,0.0046,0.0023,2e-4,0.0013,0.0524,0.0181,0.0133,0.0906,0.09609999999999999,0.023100000000000002,0.0671,0.0874,0.3937,0.0606,0.038099999999999995,0.057999999999999996,0.12040000000000001,0.0344,0.13620000000000002,0.1026,0.0945,0.043,0.0277,0.036,0.0345,0.2029,0.07139999999999999,0.0964
BX01,102576,93943,0.08115559434976528,0.9188444056502347,0.502,0.498,31.386363636363637,27236.75,0.376,0.624,0.5113,0.4887,0.27390000000000003,0.29460000000000003,0.1315,0.1272,0.091,0.08150000000000002,0.0285,0.1386,0.2982,0.0614,0.0021,0.0064,0.0069,2e-4,0.0011,2e-4,0.0033,0.4178,0.0047,0.0305,0.1281,0.6294,0.2011,0.4283,0.3706,0.338,0.0326,0.594,0.2889,0.0435,0.0734,0.38460000000000005,0.2886,0.1629,0.0553,0.0787,0.03,0.595,0.0758,0.3292,0.845,0.3553,0.5354000000000001,0.155,0.362,0.3319,0.5824,0.0148,0.0022,3e-4,3e-4,2e-4,3e-4,0,0,0,3e-4,2e-4,0,3e-4,0,0,0,2e-4,1e-4,0.0021,3e-4,0.0019,3e-4,3e-4,0,0,0,0,0,4e-4,5e-4,1e-4,0,0,0,0.0034,0,0.0229,0.0042,0.3035,0.0063,0.0012,1e-4,1e-4,0,0,0,0,0,3e-4,2e-4,0,0,0,0,0,1e-4,1e-4,0.001,2e-4,0.0015,1e-4,2e-4,0,0,0,0,0,4e-4,4e-4,1e-4,0,0,0,0.003,0,0.0105,0.0026,0.0031,0.0407,0.0288,0.014700000000000001,0.1144,0.08310000000000001,0.011899999999999999,0.0649,0.091,0.3097,0.1527,0.0543,0.030899999999999997,0.0653,0.0111,0.0883,0.0216,0.115,0.039099999999999996,0.0992,0.0839,0.0496,0.23720000000000002,0.0644,0.1253
BX02,58423,55783,0.09718014448846422,0.9028198555115358,0.4903,0.5097,32.57857142857143,26571.071428571428,0.3384,0.6616,0.4965,0.5035,0.2706,0.2746,0.1295,0.1184,0.1061,0.101,0.0185,0.1089,0.2514,0.0603,0.0017,0.0057,0.0057,0,0,5e-4,0.004,0.5056,0.0046,0.0332,0.1205,0.6399,0.2024,0.4375,0.3601,0.3211,0.039,0.5571,0.301,0.0476,0.0942,0.3465,0.2822,0.1696,0.0654,0.1049,0.0312,0.5895,0.078,0.3325,0.86240000000000006,0.3456,0.5572999999999999,0.1376,0.2971,0.339,0.6436,0.0126,5e-4,1e-4,0.0016,0,0,2e-4,0,0,0,3e-4,0,0,0,0,0,0.0013,0,8e-4,0.0031,0.0106,0,1e-4,0,0,0,0,0,2e-4,0,1e-4,0,0,0,8e-4,0,0.0265,5e-4,0.3104,0.005,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,5e-4,0,0.009,0,1e-4,0,0,0,0,0,0,0,1e-4,0,0,0,4e-4,0,0.012,5e-4,5e-4,0.053,0.0288,0.020300000000000002,0.1222,0.0739,0.009600000000000001,0.0627,0.1027,0.3098,0.1272,0.061399999999999996,0.0278,0.0649,0.0182,0.1008,0.0226,0.1187,0.045200000000000004,0.0887,0.0754,0.0503,0.2028,0.0717,0.1406
BX03,84022,81331,0.07806371494264179,0.9219362850573583,0.4677,0.5323,31.28333333333333,27448.88888888889,0.356,0.644,0.4973,0.5027,0.28819999999999996,0.2691,0.12080000000000002,0.12159999999999999,0.11320000000000002,0.08679999999999999,0.0118,0.0992,0.3906,0.0783,0.0031,0.0043,0.0064,2e-4,0,0.002,0.0027,0.3636,0.0084,0.0295,0.1149,0.6601,0.2235,0.4367,0.3399,0.3061,0.0338,0.5418000000000001,0.3329,0.0457,0.0796,0.3239,0.28959999999999997,0.1814,0.073,0.1032,0.028999999999999998,0.5826,0.0833,0.3341,0.8711000000000001,0.39339999999999997,0.5637,0.129,0.3733,0.2762,0.5343,0.0178,0.0065,5e-4,1e-4,4e-4,0,0,0,0,2e-4,1e-4,0,0,0,1e-4,0,0,1e-4,3e-4,0,7e-4,5e-4,9e-4,3e-4,0,7e-4,0,7e-4,0,0,1e-4,0,0,0,0.0018,0,0.0598,9e-4,0.2404,0.0061,7e-4,3e-4,0,4e-4,0,0,0,0,2e-4,1e-4,0,0,0,1e-4,0,0,0,1e-4,0,4e-4,0,4e-4,3e-4,0,2e-4,0,4e-4,0,0,0,0,0,0,0.0018,0,0.0237,6e-4,0.0011,0.0443,0.0295,0.0279,0.1126,0.0891,0.009399999999999999,0.0596,0.0905,0.3353,0.1083,0.0569,0.0358,0.0617,0.0125,0.0889,0.0218,0.1341,0.0587,0.0683,0.089,0.0645,0.2131,0.0532,0.1343
BX04,148309,145434,0.06142992697718553,0.9385700730228145,0.4638,0.5362,33.26774193548387,32794.066666666666,0.3169,0.6831,0.4368,0.5632,0.2736,0.2667,0.1295,0.1254,0.1041,0.10099999999999999,0.0235,0.1165,0.2831,0.081,0.0031,0.0037,0.0143,0.001,0,0.0016,0.0049,0.4289,0.0093,0.0293,0.17980000000000002,0.6386,0.2409,0.3977,0.3614,0.3151,0.0463,0.5068,0.358,0.0428,0.09240000000000001,0.3254,0.2825,0.1673,0.0676,0.1163,0.0409,0.6456,0.0696,0.2847,0.8455,0.3913,0.5112,0.1546,0.295,0.3427,0.5883,0.022,0.0031,4e-4,1e-4,1e-4,1e-4,1e-4,0,1e-4,1e-4,2e-4,0,0,1e-4,1e-4,0,0,0.0011,0.0084,0.0031,0.0029,7e-4,1e-4,0,0,0,0,7e-4,9e-4,0.002,1e-4,0,8e-4,0,0.0035,0,0.065,0.0011,0.2988,0.0111,6e-4,0,1e-4,0,0,1e-4,0,0,1e-4,0,0,0,1e-4,0,0,0,5e-4,0.0046,0.0013,0.0017,3e-4,1e-4,0,0,0,0,3e-4,0,0,1e-4,0,3e-4,0,0.0024,0,0.0201,1e-4,7e-4,0.044199999999999996,0.0355,0.0157,0.1138,0.0838,0.0142,0.0502,0.10250000000000001,0.3052,0.1449,0.0612,0.028300000000000002,0.0663,0.0119,0.0868,0.029,0.1281,0.0419,0.0853,0.1016,0.048400000000000006,0.19290000000000002,0.056999999999999995,0.1507
BX05,139573,136085,0.039394496087004446,0.9606055039129956,0.4682,0.5318,31.39,31634.433333333334,0.3367,0.6633,0.5104,0.4896,0.2851,0.2817,0.12,0.1333,0.09539999999999998,0.08449999999999999,0.0126,0.1028,0.2596,0.0964,9e-4,0.004,0.0126,3e-4,5e-4,0,0.004,0.4716,0.0084,0.0265,0.1745,0.6802,0.2385,0.4417,0.3198,0.2767,0.0431,0.5009,0.36619999999999997,0.0388,0.0941,0.34700000000000003,0.2853,0.1781,0.0683,0.0888,0.032400000000000005,0.6178,0.0861,0.2961,0.8528,0.346,0.5481,0.1471,0.2752,0.36760000000000004,0.6405,0.0115,0.0039,2e-4,1e-4,4e-4,0,1e-4,0,2e-4,5e-4,0,4e-4,0,1e-4,1e-4,0,8e-4,5e-4,0.0057,0.0018,1e-4,0,3e-4,0,0,1e-4,0,1e-4,0.001,0.0013,0,0,3e-4,0,0.0013,0,0.0532,5e-4,0.3345,0.0046,0.0014,0,0,2e-4,0,0,0,1e-4,0,0,4e-4,0,1e-4,0,0,0,1e-4,0.0033,3e-4,0,0,3e-4,0,0,0,0,0,2e-4,3e-4,0,0,2e-4,0,0.001,0,0.0202,4e-4,0.0015,0.0482,0.0332,0.0184,0.1212,0.07919999999999999,0.0151,0.061200000000000004,0.0776,0.3162,0.1474,0.0587,0.022199999999999998,0.0562,0.0166,0.07250000000000001,0.029,0.1364,0.035,0.09179999999999999,0.0958,0.054200000000000005,0.2049,0.0621,0.1454
BX06,83537,78703,0.07744304537311157,0.9225569546268885,0.461,0.539,30.19,27847.15,0.3554,0.6446,0.541,0.459,0.2783,0.30250000000000005,0.11270000000000001,0.1141,0.09100000000000001,0.10119999999999998,0.066,0.1475,0.2513,0.0835,8e-4,0.0054,0.0127,9e-4,0.0011,9e-4,0.0022,0.3955,0.0075,0.0247,0.13490000000000002,0.6327,0.2089,0.4238,0.3673,0.313,0.0543,0.5640000000000001,0.30810000000000004,0.044800000000000006,0.0832,0.3573,0.2727,0.1818,0.0568,0.0948,0.0366,0.5811,0.0974,0.3215,0.8716,0.40130000000000005,0.5384,0.1284,0.3448,0.2752,0.5682,0.0135,0.0026,0.006,2e-4,4e-4,0,0,0,1e-4,6e-4,4e-4,0.0011,0.0031,1e-4,5e-4,3e-4,3e-4,0.0013,0.002,0.0053,0.0019,1e-4,0.0012,0,0,0,0,1e-4,0.0029,0.0017,0,0,0,1e-4,0.0029,1e-4,0.0376,5e-4,0.2434,0.0067,1e-4,0.0022,0,1e-4,0,0,0,0,2e-4,2e-4,3e-4,0.0011,1e-4,0,3e-4,0,2e-4,0.0018,0.0023,0.0015,1e-4,7e-4,0,0,0,0,1e-4,8e-4,8e-4,0,0,0,1e-4,0.001,0,0.0107,4e-4,7.999999999999999e-4,0.0525,0.0304,0.0197,0.12969999999999998,0.0886,0.0172,0.0582,0.0764,0.2948,0.1461,0.0635,0.022,0.0674,0.013000000000000001,0.07769999999999999,0.0243,0.1071,0.0388,0.08760000000000001,0.0884,0.0592,0.23170000000000002,0.0679,0.1368
BX07,140109,137983,0.0720885906234826,0.9279114093765174,0.4796,0.5204,33.46153846153846,38502.692307692305,0.2685,0.7315,0.4135,0.5865,0.2601,0.2834,0.1263,0.1251,0.1051,0.10010000000000001,0.0564,0.1348,0.1513,0.0572,0.0026,0.0038,0.0516,9e-4,0,6e-4,0.007,0.4958,0.0134,0.0246,0.17959999999999998,0.6462,0.264,0.3821,0.3538,0.302,0.0519,0.482,0.3776,0.0414,0.0988,0.29159999999999997,0.3022,0.17509999999999998,0.0613,0.1174,0.05249999999999999,0.6892,0.0831,0.2277,0.8553000000000001,0.43710000000000004,0.4754,0.1447,0.2699,0.3473,0.594,0.0101,0.0015,0.001,4e-4,0,2e-4,0.0012,0,3e-4,6e-4,7e-4,0.003,0.0013,1e-4,4e-4,0.0015,0.0027,0.004,0.027,0.0167,0.0047,2e-4,0.0049,7e-4,0,2e-4,0,0.0061,0.0011,0.0049,0,0,1e-4,0.0014,0.0096,2e-4,0.0292,1e-4,0.2766,0.0058,4e-4,1e-4,1e-4,0,1e-4,1e-4,0,2e-4,4e-4,6e-4,0.0014,9e-4,0,4e-4,8e-4,0.0015,0.0018,0.0165,0.0097,0.0033,2e-4,0.004,4e-4,0,2e-4,0,0.0044,5e-4,0.0015,0,0,0,6e-4,0.0064,2e-4,0.0082,0,9e-4,0.0599,0.0383,0.0161,0.1181,0.0709,0.0114,0.0668,0.08779999999999999,0.2924,0.1499,0.0693,0.0183,0.06920000000000001,0.0153,0.07350000000000001,0.0327,0.1036,0.0302,0.09949999999999999,0.098,0.0567,0.1999,0.07329999999999999,0.1482
BX08,95131,89457,0.3381848262293616,0.6618151737706384,0.4675,0.5325,42.204166666666666,73943.30434782608,0.1253,0.8747,0.1919,0.8081,0.20759999999999998,0.22059999999999996,0.1269,0.1183,0.11449999999999999,0.21209999999999998,0.3637,0.1369,0.1075,0.0415,0.0012,0.0035,0.0443,0.0022,5e-4,0.0027,0.0072,0.2335,0.0192,0.0363,0.08050000000000002,0.5823,0.3718,0.2105,0.4177,0.3614,0.0563,0.37239999999999995,0.4446,0.0732,0.10980000000000001,0.1759,0.1899,0.14730000000000001,0.0509,0.2056,0.2304,0.7427,0.0508,0.2065,0.9164,0.6939,0.2511,0.0836,0.4968,0.1885,0.3614,0.0073,0.0019,0.0055,0.0019,0.002,0.0015,7e-4,5e-4,0.009,0.015,0.0017,0.0013,0.0043,0.0011,0.0032,1e-4,0.0013,0.0057,0.002,0.01,0.0126,0.0032,0.0071,1e-4,0,6e-4,0,4e-4,0.0026,0.011,0.0014,0,0,0.0044,0.0025,0.0078,0.0122,1e-4,0.1389,0.002,5e-4,0.0014,1e-4,3e-4,4e-4,0,0,0.0016,0.0085,6e-4,4e-4,0.0018,3e-4,6e-4,0,3e-4,0.0018,0.0011,0.0029,0.0068,0.0022,0.0047,1e-4,0,5e-4,0,4e-4,5e-4,0.0024,5e-4,0,0,0.0026,9e-4,0.0014,0.002,0,0.0018,0.0341,0.0256,0.0222,0.0733,0.041499999999999995,0.0288,0.0959,0.1247,0.3425,0.1046,0.05499999999999999,0.05,0.1624,0.0509,0.1724,0.0745,0.0531,0.0307,0.0604,0.0444,0.0417,0.1917,0.0497,0.0683
BX09,175110,173660,0.23681907174939537,0.7631809282506047,0.475,0.525,34.86388888888889,42725,0.2359,0.7641,0.3416,0.6584,0.2509,0.2575,0.1218,0.13,0.11249999999999999,0.1273,0.0282,0.1879,0.2938,0.0499,0.0034,0.0052,0.074,0.0017,0,1e-4,0.0072,0.3061,0.0157,0.0269,0.11770000000000001,0.6682,0.2864,0.3818,0.3318,0.2868,0.0449,0.48529999999999995,0.36970000000000003,0.0535,0.0915,0.268,0.2809,0.1896,0.0813,0.1222,0.0578,0.6528,0.0607,0.2865,0.8752000000000001,0.5338,0.4205,0.12490000000000001,0.4328,0.2485,0.4734,0.0071,0.0027,8e-4,9e-4,0,1e-4,2e-4,0,0,1e-4,1e-4,0,6e-4,1e-4,2e-4,0,6e-4,0.0015,0.0322,0.0017,0.006,0.0013,0.0017,3e-4,0,3e-4,0,0.0027,0.0017,0.0013,5e-4,0,0,0,0.0046,2e-4,0.0239,5e-4,0.2067,0.0031,7e-4,4e-4,0,0,1e-4,0,0,0,0,0,0,0,0,2e-4,0,0,9e-4,0.0169,8e-4,0.0039,9e-4,8e-4,3e-4,0,3e-4,0,0.0018,6e-4,3e-4,0,0,0,0,0.002,1e-4,0.0072,5e-4,5e-4,0.057300000000000004,0.0346,0.0147,0.111,0.09159999999999999,0.0162,0.0556,0.0824,0.3264,0.11889999999999999,0.0493,0.0413,0.08729999999999999,0.0182,0.0948,0.0411,0.0992,0.0491,0.0758,0.0639,0.0472,0.2174,0.0751,0.13090000000000002
BX10,134757,130507,0.4797980184970921,0.5202019815029079,0.4661,0.5339,40.582142857142856,67418.89285714286,0.1084,0.8916,0.1725,0.8275,0.19140000000000001,0.21480000000000002,0.1325,0.1349,0.1297,0.19680000000000003,0.2347,0.1503,0.2668,0.0396,0.0011,0.0063,0.0516,0.0018,5e-4,0,0.007,0.1979,0.0131,0.0292,0.060899999999999996,0.6111,0.3264,0.2847,0.3889,0.358,0.031,0.39690000000000003,0.4021,0.0847,0.11630000000000001,0.1671,0.2811,0.1782,0.1062,0.1631,0.1045,0.7265,0.053900000000000003,0.2195,0.9132,0.7199,0.25579999999999997,0.0868,0.5781,0.1358,0.2902,0.003,0.0017,0.0272,0.0019,0.0018,4e-4,4e-4,1e-4,0.0067,0.0023,0.0031,0.0022,7e-4,0,0,0,4e-4,0.004,0.019,0.009,0.0068,2e-4,0.0022,8e-4,0,5e-4,0,0.0024,0.0016,0.0048,0,0,0,0.0011,0.0017,6e-4,0.025,1e-4,0.0848,6e-4,5e-4,0.0119,6e-4,5e-4,2e-4,1e-4,0,0.0024,0.0016,0.0011,0.0012,3e-4,0,0,0,3e-4,7e-4,0.0098,0.0023,0.0045,1e-4,0.0016,4e-4,0,3e-4,0,0.0016,0.0011,9e-4,0,0,0,3e-4,4e-4,0,0.0057,0,0.0021,0.0557,0.0267,0.0143,0.0859,0.076,0.020900000000000002,0.0759,0.0853,0.3549,0.0964,0.0406,0.0653,0.1235,0.022699999999999998,0.1162,0.061,0.06409999999999999,0.0547,0.0563,0.040499999999999994,0.039099999999999996,0.25930000000000003,0.0789,0.08360000000000001
BX11,122022,118364,0.36484066101179413,0.6351593389882059,0.4787,0.5213,39.48205128205128,60794.71052631579,0.1504,0.8496,0.2428,0.7572,0.216,0.2428,0.14100000000000001,0.1266,0.1192,0.1543,0.219,0.1182,0.2242,0.0318,0.002,0.0058,0.0771,0.0024,0,3e-4,0.0082,0.2646,0.0129,0.0335,0.09920000000000001,0.6594,0.354,0.3054,0.3406,0.3066,0.034,0.4347,0.4212,0.0592,0.0848,0.21589999999999998,0.2778,0.1683,0.0833,0.1581,0.0968,0.706,0.0633,0.2307,0.8833,0.615,0.33089999999999997,0.1166,0.4365,0.2217,0.3661,0.0045,0.0041,0.0312,0.0014,0.0011,7e-4,1e-4,0,6e-4,0.006,0.0012,0.0029,0.0029,2e-4,1e-4,2e-4,0.0026,0.008,0.0087,0.0456,0.0108,2e-4,0.0012,0.0035,0,8e-4,0,0.0091,0.0027,0.0115,4e-4,0,0,5e-4,0.0146,4e-4,0.0195,3e-4,0.1356,0.0011,0.0013,0.0114,4e-4,1e-4,2e-4,0,0,4e-4,0.0041,4e-4,0.0013,0.0018,0,0,1e-4,6e-4,0.0033,0.0034,0.0199,0.0073,0,7e-4,0.0018,0,6e-4,0,0.0067,0.0012,0.0036,1e-4,0,0,2e-4,0.0075,1e-4,0.0063,2e-4,6.000000000000001e-4,0.0607,0.0469,0.0134,0.1196,0.0808,0.0186,0.0621,0.0848,0.3398,0.08929999999999999,0.0477,0.0358,0.1117,0.029500000000000002,0.1114,0.0646,0.0607,0.0335,0.054900000000000004,0.0517,0.054400000000000004,0.23149999999999998,0.0858,0.11030000000000001
BX12,150806,149020,0.4349818816266273,0.5650181183733727,0.4509,0.5491,37.3952380952381,59734,0.1526,0.8474,0.2619,0.7381,0.22610000000000002,0.2517,0.1232,0.13319999999999999,0.1265,0.1394,0.0631,0.0794,0.6347,0.0434,0.0031,0.0039,0.0278,3e-4,2e-4,1e-4,0.0122,0.104,0.0123,0.0153,0.09770000000000001,0.6782,0.3119,0.3663,0.3218,0.274,0.0478,0.4723,0.383,0.0557,0.0891,0.20319999999999996,0.3002,0.177,0.0843,0.153,0.0824,0.6949,0.0666,0.2386,0.8957999999999999,0.6249,0.33409999999999995,0.10429999999999999,0.7205,0.0905,0.1848,0.0123,0.0104,0.0061,4e-4,6e-4,0,4e-4,0,8e-4,3e-4,8e-4,4e-4,6e-4,0,2e-4,2e-4,8e-4,6e-4,0.0031,0.0044,0.0019,1e-4,3e-4,0.0024,0,0,3e-4,6e-4,0.001,0.0015,4e-4,0,6e-4,1e-4,0.0017,3e-4,0.0411,0,0.0634,0.0036,0.0018,0.0018,2e-4,1e-4,0,1e-4,0,1e-4,2e-4,4e-4,1e-4,1e-4,0,0,0,3e-4,3e-4,0.0022,0.002,0.0011,0,3e-4,5e-4,0,0,2e-4,2e-4,2e-4,8e-4,3e-4,0,4e-4,0,9e-4,1e-4,0.0088,0,5e-4,0.0544,0.0286,0.0125,0.1015,0.07869999999999999,0.016,0.0577,0.0862,0.38470000000000004,0.0746,0.0562,0.0485,0.0945,0.0237,0.1139,0.074,0.1219,0.0402,0.042300000000000004,0.054099999999999995,0.0457,0.2174,0.0673,0.1054
